roi_id,wafer,z_star,Direct_error,Predictive entropy,Inverse margin,Direct-U head,DINOv2 anomaly,Conventional KD,Privileged student,Multimodal teacher
E_1_086,E,1,0,-0.1211126184952434,1.4970910573481448,2.587238830175963,-0.2098274858687704,-0.560436014868485,1.231656194578956,0.0400044386125633
E_1_087,E,1,1,-1.1252929554811542,0.9447096628456936,0.2915524165423442,1.1745567794942853,1.322802498097591,4.165805821581981,4.6161485429460525
E_0_000,E,0,0,-0.4484163238205417,2.20575024505431,-0.233811433507605,-1.3899602733274792,0.7499094356915743,-0.5811843430154512,0.01971164463218
E_0_001,E,0,0,1.1638155386087965,-0.9221132550806074,0.8357914404524925,-0.4473175596081563,-0.3298640823265323,-0.2534894823061163,-0.4395129514743034
E_0_002,E,0,0,1.4900927407772162,0.7352692490683597,0.6302657831314666,0.2183640745260018,2.508043118803533,-0.2535085901431474,-0.3726658832265747
E_0_003,E,0,0,-0.5338733524013133,-1.0423558132782331,0.2820301603617152,-1.6581108204318893,-0.167707684947106,0.0139235243179188,0.382615297833582
E_0_004,E,0,0,0.5079009488715938,1.9136511203833853,-1.649366042699195,1.4668558532105431,-0.4756504920931732,-0.233867565911488,0.4235515153601015
E_0_005,E,0,0,0.8926057904930372,-0.3364260342474692,0.3622341251425689,0.4473029664584806,1.019238036757932,-0.3151031132790458,-0.1506960848566864
E_0_006,E,0,1,-0.3057831171454442,0.8978934970091872,-0.6723647022306919,-2.07650300316372,2.0215460101015017,4.722074470817089,4.035818347180666
E_0_007,E,0,0,0.4437950939580542,0.9712787940228071,2.568909126646248,-0.057051345269575,-0.0204166911956971,0.0460815455485175,1.024552689159853
E_0_008,E,0,0,-0.0398473934444514,1.3252103712960974,-0.213428534502737,-0.954963658240936,-0.1672969576475047,-0.0880123871149857,0.5520050558727191
E_0_009,E,0,0,-0.6700305130913666,-1.1540554189086365,0.1887198665011363,-0.7951169391612884,0.4161886791859906,0.0112567667592183,0.2922607224167967
E_0_010,E,0,0,-0.6151849192236561,-0.3543592090852762,-1.1467013904954149,0.1141464602802041,0.7466338536074008,-0.0097661312460466,-0.3734122953671842
E_0_011,E,0,0,0.0837931023340136,-1.4595359159098626,-0.4788801149779588,-0.8768466103138,0.6688409699620178,0.7593276192418638,-0.2179890984026781
E_0_012,E,0,0,0.037316858698291,0.1476239428054166,-1.2910421611464895,1.2125465926403034,-0.2425988828734909,0.287040818880669,0.1305564438724109
E_0_013,E,0,0,-0.7068624416554217,-0.0958830864821897,0.98153273429241,-0.8597070019725881,0.4093585373460052,0.6734365050629362,-0.3262738865257905
E_0_014,E,0,0,-0.5324313855001999,-0.3581027426674356,-0.2619724317276971,1.2436932749571368,0.7504709761805132,-1.4676717189713933,0.7884437710961014
E_0_015,E,0,1,1.891671547925422,0.2376768864103136,0.9126608092624136,-0.2419767353957877,2.025669841900118,4.037347561298467,4.715443003436342
E_0_016,E,0,0,0.2672839189712294,-0.3959793648810161,-0.684587231843967,1.0881557051342532,-2.5864962692088125,0.6297009138492298,0.2607556477210845
E_0_017,E,0,0,1.106367958235353,-0.7756854007164613,-0.501142471079419,-0.6606089125780678,-0.7246051538487778,1.0761537753351382,-0.3844456222342715
E_0_018,E,0,0,1.5022777899217754,0.5607378752952219,1.2881806469639403,-0.620949051518635,-0.6381738749652482,0.0799175403679184,-0.360068866849231
E_0_019,E,0,0,0.7360528245494358,1.5937206509886055,-0.9716932777313152,-1.4366354067111635,-0.1878841279664596,-0.8233468392372373,-0.3439944039675416
E_0_020,E,0,0,2.8386078917280404,-2.018501798136838,-1.8014440194195789,0.7399905605085734,0.1872575446616119,0.3906896578654226,0.2037777169532981
E_0_021,E,0,0,-1.031630039704869,-0.1063784528286432,0.4062401599587799,1.203018945005741,0.8447689936320798,-0.1436214344500224,0.0360052531614683
E_0_022,E,0,0,1.010511991352865,-0.439078771572976,-1.1413332093362307,2.648988885891569,0.5250388459439319,-0.8784356142469861,-0.1436523507101656
E_0_023,E,0,0,-0.3976799662888646,0.5269950064673257,-0.4394663948028048,1.6331753747490505,-0.0678778016115602,-0.2017683116078689,0.234740228060805
E_0_024,E,0,0,2.3197290792140977,-0.9891267255597388,0.911583381936139,0.3326831345136787,0.060585528736775,0.6376909381603699,0.1971972296301855
E_0_025,E,0,0,2.1255501517405304,-0.1509616168744695,-0.8185964248135993,-0.2581211407675425,1.506435979327709,0.6437825865812778,0.6740104577400811
E_0_026,E,0,0,-2.442763977508426,-1.0795761402134356,0.8784500741824486,0.5098706855191152,-0.4728666788461853,0.48649103796834,0.0292526567269509
E_0_027,E,0,1,-0.7110828031398504,1.6846731477249022,-0.3312254407846772,-0.2283913139481909,1.621377464670592,3.322070731826723,4.169708434383903
E_0_028,E,0,0,0.8303911384929273,0.1084977372756037,1.4906788112020686,1.8378643758289377,1.3477117693661744,1.3147758533471994,0.0263358739183988
E_0_029,E,0,0,0.9873340123555951,-0.1619034515722118,1.3251029991712222,1.19521965192523,0.3246149397526655,-0.4978479951449427,0.7180347652069146
E_0_030,E,0,0,0.920705270199096,0.393192440487324,-0.4713954106340931,-1.0369611861128858,-1.7190079666613651,0.0197568425149897,-0.2114138835226051
E_0_031,E,0,0,-0.0885816602166786,-0.2499316180574635,-0.2132281584493589,-0.8417864641186155,0.3541918979442902,-0.624300469315334,0.1039909232970456
E_0_032,E,0,0,0.5689010307043461,-1.6229913710272486,-0.831935530988283,1.7261437016625991,-0.2951693046217165,0.7536843394235021,-0.0801232139467667
E_0_033,E,0,0,0.8162767947329042,0.6315550428806349,0.2000019826761319,0.3971763933620426,-0.0719835648930026,0.2958519927737425,0.2306790632534046
E_0_034,E,0,0,-0.0973390869216549,0.3081985526081623,1.1491704925865005,-0.2786692223583475,0.91542104860485,0.5123930990786443,0.159304853089616
E_0_035,E,0,0,1.2841274604520356,-0.1570652452045215,-1.4467568186858293,1.4923568755051642,0.4179774399374539,0.1064337828676365,-0.3226582619043235
E_0_036,E,0,0,-2.8243715613863074,1.0400405123342265,0.9174484448098028,-0.4727539761442638,-0.2009579387243547,0.037682360820842,-0.0517427904419804
E_0_037,E,0,0,0.7922418994624904,1.284351019166436,-1.32393666447471,-0.3398580043378981,0.7779308587370272,0.1506993969680219,0.4562021834583885
E_0_038,E,0,0,-1.2925657653571576,-1.1316694856971885,-0.8597206062622232,-0.5460098662797072,0.430895615749318,-0.7878748470864048,0.637544205614064
E_0_039,E,0,0,1.1983472599617364,-0.8092430117092888,-1.7877037608937147,-2.430316905478008,0.1329172963860943,0.6144157862556009,0.5133461794417296
E_0_040,E,0,0,-0.2858555311140001,1.6316101367361997,2.1049455570898674,1.0942428101778203,0.2836999164437713,0.5388692559024779,0.4435664848269555
E_0_041,E,0,0,-1.1109840888550306,1.4994688687880766,0.0587017044950314,-1.492006754798839,0.2538451795803698,-0.0894679334224559,-0.0561158728932811
E_0_042,E,0,0,0.4673776959303042,-0.7679343611608107,0.2447526650456782,-0.6961090515677723,-0.2590818498504096,0.079972228262077,-0.0950105822333662
E_0_043,E,0,0,-1.1391668723072084,-1.2146894967768702,-0.6761155583444093,-0.8797277372751005,-0.2900107984644679,0.3953113148674411,0.6720340056450484
E_0_044,E,0,0,-1.1409598719442426,-0.6627779508996211,1.066966666993791,0.9220742135055324,0.0480590960421645,0.8652193523809038,-0.4606185937727516
E_0_045,E,0,0,-1.9591179449413647,-0.5155095086620337,-2.103176751169621,-0.0707030416369838,-0.7810567320502366,0.3038670199758955,0.0420526006479694
E_0_046,E,0,0,-0.0333846934976415,-1.656027325661756,0.0266654306433945,0.0337542835937768,-1.0410838863745242,0.1068976035384024,-0.7571137008420419
E_0_047,E,0,0,0.6210294021135442,0.0364671978630956,2.206724745800603,-2.0918415774205186,1.1207406577744048,-0.2002224152403637,-0.1416848918660141
E_0_048,E,0,0,1.2787824826640533,-1.3417764578431974,-0.3820540127762462,-0.1044735155225758,-0.1940931300821849,-0.7092233689367007,-0.3008508188404784
E_0_049,E,0,0,-0.177159827236264,-1.2625091638281671,0.0171475440659789,-1.828616437420387,0.0131979945258285,-0.2015484404517994,-0.4556976753369471
